date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
2/18/10,,,7,,,,0,10400,0,267,2.527738215,1,,0,51875,208
2/19/10,,,3,,,,0,9600,0,198,2.527738215,2,,0,42284,192
2/20/10,,,2,,,,0,10400,0,221,2.527738215,0,,0,46464,208
2/21/10,,,4,,,,0,11150,0,344,2.527738215,1,,0,62714,223
2/22/10,,,5,,,,0,13000,0,531,2.527738215,1,,0,86860,260
2/23/10,,,1,,,,0,12500,0,252,2.527738215,0,,0,54084,250
2/24/10,,,6,,,,0,8550,0,283,3.312055121,0,,0,49425,171
2/25/10,,,4,,,,0,7700,0,300,3.781179252,0,,0,49724,154
2/26/10,,,4,,,,0,8600,0,196,3.781179252,2,,0,39761,172
2/27/10,,,3,,,,0,8600,0,184,3.781179252,0,,0,38434,172
2/28/10,,,3,,,,0,7800,0,264,3.781179252,1,,0,45927,156
3/1/10,,,4,,,,0,9750,0,227,3.781179252,0,,0,45895,195
3/2/10,,,5,,,,0,9400,0,233,3.781179252,0,,0,45381,188
3/3/10,,,6,,,,0,7600,0,260,3.781179252,0,,0,47123,152
3/4/10,,,3,,,,0,9250,0,575,3.781179252,0,,0,84189,185
3/5/10,,,2,,,,0,8550,0,175,3.781179252,0,,0,37276,171
3/6/10,,,6,,,,0,8850,0,274,3.781179252,1,,0,49317,177
3/7/10,,,4,,,,0,8950,0,297,3.781179252,1,,0,52035,179
3/8/10,,,5,,,,0,6250,0,313,4.48308799,2,,0,47962,125
3/9/10,,,2,,,,0,7300,0,229,4.53108175,0,,0,40798,146
3/10/10,,,7,,,,0,8100,0,211,4.53108175,3,,0,40432,162
3/11/10,,,3,,,,0,6650,0,200,4.53108175,0,,0,36104,133
3/12/10,,,2,,,,0,6050,0,130,4.53108175,0,,0,26967,121
3/13/10,,,1,,,,0,7650,0,190,4.53108175,0,,0,37136,153
3/14/10,,,2,,,,0,6250,0,134,4.53108175,0,,0,28379,125
3/15/10,,,5,,,,0,6750,0,145,4.53108175,3,,0,30316,135
3/16/10,,,3,,,,0,6300,0,154,4.53108175,0,,0,30239,126
3/17/10,,,3,,,,0,6800,0,164,4.53108175,0,,0,32391,136
3/18/10,,,9,,,,0,7000,0,225,4.53108175,3,,0,40095,140
3/19/10,,,9,,,,0,7650,0,289,4.53108175,1,,0,47931,153
3/20/10,,,12,,,,0,9600,0,273,4.53108175,6,,0,51036,192
3/21/10,,,7,,,,0,9150,0,193,4.532199165,0,,0,40877,183
3/22/10,,,7,,,,0,8950,0,224,4.56516291,0,,0,43567,179
3/23/10,,,13,,,,0,10350,0,289,4.56516291,1,,0,54284,207
3/24/10,,,11,,,,0,8550,0,208,4.56516291,1,,0,41609,171
3/25/10,,,15,,,,0,9350,0,539,4.56516291,2,,0,80544,187
3/26/10,,,16,,,,0,9850,0,280,4.56516291,1,,0,52068,197
3/27/10,,,6,,,,0,8900,0,206,4.56516291,1,,0,41688,178
3/28/10,,,6,,,,0,9300,0,207,4.56516291,0,,0,42761,186
3/29/10,,,12,,,,0,9750,0,268,4.56516291,0,,0,50417,195
3/30/10,,,6,,,,0,10750,0,226,4.56516291,0,,0,47945,215
3/31/10,,,5,,,,0,10450,0,238,4.56516291,1,,0,48313,209
4/1/10,,,11,,,,0,8400,0,199,5.307220932,0,,0,39900,168
4/2/10,,,5,,,,0,7800,0,179,6.085476906,0,,0,36150,156
4/3/10,,,5,,,,0,8050,0,192,6.085476906,2,,0,38056,161
4/4/10,,,12,,,,0,8550,0.26,241,6.085476906,2,,0,45442,171
4/5/10,,,28,,,,0,7650,0,307,6.085476906,14,,0,52396,153
4/6/10,,,15,,,,0,7950,0,267,6.085476906,5,,0,47108,159
4/7/10,,,11,,,,0,9650,0,303,6.085476906,2,,0,54580,193
4/8/10,,,12,,,,0,9150,0,217,6.085476906,3,,0,47884,183
4/9/10,,,35,,,,0,9450,0,320,6.085476906,17,,0,66267,189
4/10/10,,,38,,,,0,13000,0,556,6.085476906,8,,0,91234,260
4/11/10,,,42,,,,0,11150,0,403,6.085476906,10,,0,72089,223
4/12/10,,,44,,,,0,10150,0,355,7.085060405,9,,0,67266,203
4/13/10,,,20,,,,0,9450,0,241,7.819796993,2,,0,46359,189
4/14/10,,,43,,,,0,9000,0,312,7.819796993,12,,0,56137,180
4/15/10,,,74,,,,0,10800,0,927,7.819796993,42,,0,134861,216
4/16/10,,,32,,,,0,10100,0,434,7.819796993,7,,0,71771,202
4/17/10,,,29,,,,0,11050,0,305,7.819796993,6,,0,60619,221
4/18/10,,,3106,,,,0,12250,0,3468,7.819796993,3059,,0,886809,245
4/19/10,,,44,,,,0,11600,0,546,7.819796993,11,,0,89292,232
4/20/10,,,38,,,,0,10250,0,426,7.819796993,6,,0,73030,205
4/21/10,,,32,,,,0,10950,0,375,7.986213377,6,,0,67271,219
4/22/10,,,40,,,,0,7950,0,233,11.46431581,7,,0,44556,159
4/23/10,,,50,,,,0,7500,0,243,11.46431581,30,,0,46160,150
4/24/10,,,34,,,,0,8400,0,285,11.46431581,6,,0,59894,168
4/25/10,,,47,,,,0,7900,0,344,11.46431581,4,,0,58743,158
4/26/10,,,47,,,,0,8200,0,278,11.46431581,16,,0,52600,164
4/27/10,,,53,,,,0,9000,0,273,11.46431581,20,,0,54474,180
4/28/10,,,47,,,,0,9000,0,323,11.46431581,11,,0,59059,180
4/29/10,,,33,,,,0,7350,0,217,11.46431581,5,,0,41214,147
4/30/10,,,26,,,,0,7200,0,207,11.46431581,8,,0,39495,144
5/1/10,,,27,,,,0,9150,0,264,11.46431581,3,,0,49523,183
5/2/10,,,25,,,,0,7750,0,206,11.46431581,1,,0,40027,155
5/3/10,,,29,,,,0,7950,0,279,11.46431581,2,,0,50135,159
5/4/10,,,41,,,,0,6800,0,325,12.24839511,5,,0,57986,136
5/5/10,,,25,,,,0,6850,0,296,12.84918315,6,,0,54148,137
5/6/10,,,28,,,,0,7450,0,441,12.84918315,1,,0,66588,149
5/7/10,,,26,,,,0,6600,0,234,12.84918315,1,,0,41488,132
5/8/10,,,28,,,,0,7700,0,446,12.84918315,3,,0,66985,154
5/9/10,,,40,,,,0,7150,0,256,12.84918315,12,,0,49258,143
5/10/10,,,29,,,,0,6400,0,297,12.84918315,4,,0,47575,128
5/11/10,,,19,,,,0,5550,0,160,12.84918315,2,,0,30042,111
5/12/10,,,32,,,,0,6350,0,262,12.84918315,2,,0,46530,127
5/13/10,,,39,,,,0,6400,0,257,12.84918315,3,,0,44038,128
5/14/10,,,30,,,,0,6150,6.71,249,12.84918315,7,,0,191194,123
5/15/10,,,22,,,,0,4550,2.64,160,12.84918315,2,,0,201635,91
5/16/10,,,20,,,,0,5650,0,169,12.84918315,0,,0,30951,113
5/17/10,,,35,,,,0,7150,0,291,12.84918315,4,,0,49714,143
5/18/10,,,55,,,,0,8400,0,303,12.84918315,9,,0,56799,168
5/19/10,,,43,,,,0,8200,0,312,12.40886144,12,,0,55789,164
5/20/10,,,34,,,,0,10150,0,287,11.84622815,7,,0,55727,203
5/21/10,,,59,,,,0,8800,0,333,11.84622815,4,,0,65808,176
5/22/10,,,31,,,,0,9750,0.99,345,11.84622815,7,,0,83725,195
5/23/10,,,98,,,,0,10550,0,449,11.84622815,13,,0,78557,211
5/24/10,,,62,,,,0,9400,0,328,11.84622815,4,,0,58565,188
5/25/10,,,44,,,,0,10500,0,345,11.84622815,3,,0,62486,210
5/26/10,,,64,,,,0,11150,0,403,11.84622815,7,,0,75181,223
5/27/10,,,75,,,,0,9600,0,382,11.84622815,8,,0,69584,192
5/28/10,,,54,,,,0,11150,0,360,11.84622815,13,,0,66069,223
5/29/10,,,55,,,,0,9200,0,360,13.42853188,9,,0,64171,184
5/30/10,,,51,,,,0,7450,0,271,16.61907875,0,,0,46287,149
5/31/10,,,52,,,,0,7100,0,281,16.61907875,5,,0,45695,142
6/1/10,,,48,,,,0,6750,0,276,16.61907875,3,,0,46126,135
6/2/10,,,47,,,,0,7350,0,257,16.61907875,4,,0,44144,147
6/3/10,,,83,,,,0,7600,0,402,16.61907875,21,,0,68525,152
6/4/10,,,48,,,,0,6250,0,236,16.61907875,3,,0,38276,125
6/5/10,,,45,,,,0,7250,0,261,16.61907875,5,,0,45514,145
6/6/10,,,52,,,,0,7400,0,270,16.61907875,2,,0,49965,148
6/7/10,,,52,,,,0,7850,0,480,16.61907875,1,,0,72693,157
6/8/10,,,63,,,,0,8000,0,340,16.61907875,2,,0,54586,160
6/9/10,,,52,,,,0,8400,0,352,16.61907875,12,,0,61676,168
6/10/10,,,57,,,,0,8000,0,287,16.61907875,10,,0,49693,160
6/11/10,,,79,,,,0,8400,0,354,16.6236169,25,,0,61990,168
6/12/10,,,78,,,,0,6750,0,293,17.38148816,10,,0,50021,135
6/13/10,,,67,,,,0,8600,0,341,17.38148816,14,,0,60578,172
6/14/10,,,96,,,,0,8050,0,422,17.38148816,35,,0,73004,161
6/15/10,,,85,,,,0,9200,0,365,17.38148816,27,,0,65982,184
6/16/10,,,50,,,,0,7100,0,294,17.38148816,11,,0,58035,142
6/17/10,,,58,,,,0,7300,0,282,17.38148816,8,,0,46951,146
6/18/10,,,43,,,,0,7500,0,274,17.38148816,4,,0,50034,150
6/19/10,,,64,,,,0,7500,0,379,17.38148816,14,,0,72140,150
6/20/10,,,43,,,,0,9250,0,308,17.38148816,12,,0,55001,185
6/21/10,,,88,,,,0,7700,0,346,17.38148816,34,,0,60719,154
6/22/10,,,71,,,,0,7800,0,364,17.38148816,20,,0,60608,156
6/23/10,,,70,,,,0,9350,0,350,17.38148816,22,,0,65819,187
6/24/10,,,71,,,,0,8450,0,368,18.29137822,15,,0,61265,169
6/25/10,,,60,,,,0,7500,0,249,19.40479633,10,,0,47293,150
6/26/10,,,42,,,,0,7950,0,249,19.40479633,8,,0,45518,159
6/27/10,,,56,,,,0,8900,0,316,19.40479633,11,,0,55625,178
6/28/10,,,78,,,,0,7600,0,289,19.40479633,17,,0,53145,152
6/29/10,,,95,,,,0,8450,0,401,19.40479633,35,,0,74471,169
6/30/10,,,91,,,,0,9100,1.37,450,19.40479633,39,,0,219707,182
7/1/10,,,73,,,,0,10550,0,401,19.40479633,15,,0,75308,211
7/2/10,,,74,,,,0,8350,0,378,19.40479633,13,,0,113494,167
7/3/10,,,74,,,,0,10600,0,358,19.40479633,15,,0,72458,212
7/4/10,,,58,,,,0,8300,0,437,19.40479633,6,,0,78667,166
7/5/10,,,73,,,,0,8950,0,380,19.40479633,6,,0,64974,179
7/6/10,,,39,,,,0,8450,0,268,23.13766602,5,,0,50158,169
7/7/10,,,62,,,,0,7800,0,383,23.50125722,22,,0,65794,156
7/8/10,,,72,,,,0,7550,0,314,23.50125722,17,,0,52175,151
7/9/10,,,69,,,,0,9950,0,348,23.50125722,17,,0,61766,199
7/10/10,,,42,,,,0,9900,0,402,23.50125722,11,,0,67545,198
7/11/10,,,174,,,,0,8950,0,587,23.50125722,118,,0,90168,179
7/12/10,,,1641,,,,0,32950,0,3551,23.50125722,1417,,0,601301,659
7/13/10,,,787,,,,0,34600,0,1998,35.26579223,494,,0,360099,692
7/14/10,,,5554,,,,0,28900,0.01,6763,45.38582234,5336,,0,1645594,578
7/15/10,,,706,,,,0,31200,0.66,2008,45.38582234,467,,0,544313,624
7/16/10,,,676,,,,0,25250,0.27,1723,62.37180338,435,,0,308968,505
7/17/10,,,235,,,,2041.22056,8650,0.05,804,181.5432894,142,,0,126403,173
7/18/10,,,248,,,,3806.313607,8600,0.83,917,181.5432894,152,,0,145561,172
7/19/10,,,354,,,,6106.061263,8700,0.09,972,181.5432894,196,,0,145645,174
7/20/10,,,413,,,,7289.797969,9050,0,906,181.5432894,311,,0,192893,181
7/21/10,,,256,,,,8666.9597,10350,0,809,181.5432894,136,,0,129061,207
7/22/10,,,221,,,,9459.878985,8800,0,599,181.5432894,127,,0,100831,176
7/23/10,,,217,,,,10322.54832,9700,0.01,652,181.5432894,112,,0,102463,194
7/24/10,,,705,,,,12392.13754,9450,0,964,181.5432894,413,,0,288520,189
7/25/10,,,1592,,,,13633.65297,11550,2.9,2132,181.5432894,1513,,0,745131,231
7/26/10,,,224,,,,16774.0433,12150,1.51,1238,181.5432894,109,,0,242849,243
7/27/10,,,260,,,,17738.79378,8300,0.67,771,239.3053367,163,,0,126205,166
7/28/10,,,1792,,,,18567.46774,7950,1.05,674,244.2132231,112,,0,544527,159
7/29/10,,,1687,,,,19318.37688,9000,0.89,528,244.2132231,101,,0,441239,180
7/30/10,,,143,,,,20162.20747,9100,0.29,583,244.2132231,79,,0,112707,182
7/31/10,,,92,,,,21031.32869,10150,0.3,475,244.2132231,52,,0,95553,203
8/1/10,,,125,,,,21974.10889,11950,0.31,620,244.2132231,82,,0,103256,239
8/2/10,,,156,,,,22644.68162,12100,0.21,627,244.2132231,69,,0,105848,242
8/3/10,,,421,,,,23541.40213,11350,0,974,244.2132231,329,,0,187252,227
8/4/10,,,196,,,,24442.71663,12150,0,731,244.2132231,130,,0,118838,243
8/5/10,,,297,,,,25131.49487,10900,0,819,259.0684505,202,,0,202284,218
8/6/10,,,212,,,,25898.83866,7350,0,638,352.1612091,138,,0,111297,147
8/7/10,,,118,,,,26576.65379,7750,2.31,514,352.1612091,54,,0,99351,155
8/8/10,,,192,,,,27315.16064,9950,0,584,352.1612091,127,,0,105310,199
8/9/10,,,234,,,,28670.40924,9500,4.32,778,352.1612091,130,,0,297191,190
8/10/10,,,149,,,,29547.59545,9550,0,590,352.1612091,66,,0,90881,191
8/11/10,,,179,,,,30490.50626,11650,0,701,352.1612091,70,,0,115767,233
8/12/10,,,175,,,,31321.93793,10850,0,579,352.1612091,101,,0,99778,217
8/13/10,,,301,,,,32470.95919,10750,0,847,352.1612091,222,,0,180029,215
8/14/10,,,153,,,,33452.95917,14050,0,563,352.1612091,59,,0,138311,281
8/15/10,,,108,,,,34312.26789,10350,0,425,389.9438368,29,,0,83618,207
8/16/10,,,306,,,,35180.53072,7350,0.67,772,511.7735343,156,,0,154332,147
8/17/10,,,189,,,,35784.80195,6450,0,494,511.7735343,101,,0,87143,129
8/18/10,,,244,,,,36521.74049,6650,1.56,726,511.7735343,150,,0,266732,133
8/19/10,,,190,,,,36995.38576,6750,0,470,511.7735343,90,,0,84193,135
8/20/10,,,230,,,,37699.79889,9650,0,656,511.7735343,115,,0,114996,193
8/21/10,,,169,,,,38699.13113,8650,0,528,511.7735343,95,,0,93320,173
8/22/10,,,154,,,,39720.37328,10600,0,586,511.7735343,66,,0,100182,212
8/23/10,,,156,,,,40408.35804,10650,0,653,511.7735343,76,,0,103967,213
8/24/10,,,164,,,,41174.47291,10750,0.8,632,511.7735343,86,,0,179767,215
8/25/10,,,149,,,,41889.63525,10800,0,499,511.7735343,63,,0,89739,216
8/26/10,,,158,,,,42577.65204,10500,0,652,516.5569668,67,,0,118135,210
8/27/10,,,123,,,,43291.13258,8550,0,497,623.3869599,62,,0,81224,171
8/28/10,,,169,,,,43835.90226,8500,0.0000011,527,623.3869599,94,,0,103269,170
8/29/10,,,98,,,,44373.02797,8100,0.23,390,623.3869599,52,,0,67018,162
8/30/10,,,180,,,,44900.53124,7450,0.36,522,623.3869599,93,,0,100051,149
8/31/10,,,257,,,,45550.86164,9200,0.2000003,734,623.3869599,112,,0,179743,184
9/1/10,,,223,,,,46031.5393,7850,0.0800002,603,623.3869599,145,,0,140451,157
9/2/10,,,165,,,,46559.80126,7800,0,543,623.3869599,81,,0,94844,156
9/3/10,,,155,,,,47078.8568,8200,0,500,623.3869599,84,,0,83176,164
9/4/10,,,93,,,,47639.35551,9050,0,451,623.3869599,52,,0,74104,181
9/5/10,,,146,,,,48382.55322,8250,0.01,548,623.3869599,73,,0,90113,165
9/6/10,,,120,,,,48790.10235,7900,0.0000001,511,623.3869599,59,,0,79929,158
9/7/10,,,122,,,,49431.93962,8000,0,403,623.3869599,45,,0,74845,160
9/8/10,,,174,,,,49936.48558,8250,0.0000002,545,696.6125182,96,,0,92533,165
9/9/10,,,189,,,,51048.81204,6750,0.1100001,514,712.8848646,106,,0,96488,135
9/10/10,,,183,,,,51579.46183,8850,0.0000001,541,712.8848646,108,,0,99333,177
9/11/10,,,145,,,,52088.53407,8000,0,433,712.8848646,74,,0,80912,160
9/12/10,,,202,,,,52762.19159,8850,0.15,711,712.8848646,109,,0,123975,177
9/13/10,,,265,,,,53342.45162,8550,0.0000001,718,712.8848646,140,,0,132839,171
9/14/10,,,221,,,,54008.88033,10150,0.00960352,664,712.8848646,113,,0,121459,203
9/15/10,,,261,,,,54709.64623,8450,0,662,712.8848646,165,,0,129736,169
9/16/10,,,219,,,,55899.24162,10950,0,685,712.8848646,93,,0,120795,219
9/17/10,,,153,,,,57976.53101,10400,0,1003,712.8848646,58,,0,151120,208
9/18/10,,,162,,,,58719.61925,11850,0.18,562,712.8848646,65,,0,107268,237
9/19/10,,,146,,,,59451.02646,10450,0,654,893.3156843,75,,0,106524,209
9/20/10,,,262,,,,60085.94287,10150,0,705,917.8307413,133,,0,140555,203
9/21/10,,,638,,,,60658.4658,8600,0.0000001,1216,917.8307413,367,,0,267541,172
9/22/10,,,499,,,,61250.40197,8700,0,1039,917.8307413,305,,0,216418,174
9/23/10,,,421,,,,62065.11822,11700,0,1049,917.8307413,192,,0,195070,234
9/24/10,,,273,,,,62823.33656,11400,0,807,917.8307413,127,,0,139809,228
9/25/10,,,325,,,,63525.15931,10350,0,825,917.8307413,158,,0,160892,207
9/26/10,,,195,,,,64169.64534,10250,0,623,917.8307413,103,,0,120058,205
9/27/10,,,374,,,,65915.61385,11450,0.02,1269,917.8307413,196,,0,219307,229
9/28/10,,,279,,,,69554.02152,10600,1.44,1699,978.3347879,153,,0,259065,212
9/29/10,,,811,,,,70252.37172,8200,0,1198,1318.67005,650,,0,360817,164
9/30/10,,,219,,,,72057.62794,7300,0,638,1318.67005,131,,0,109932,146
10/1/10,,,430,,,,72573.60477,7700,0.56,847,1318.67005,348,,0,170186,154
10/2/10,,,401,,,,78703.10029,5000,0.00776813,780,1318.67005,250,,0,181685,100
10/3/10,,,255,,,,79063.5548,6100,0.00776625,672,1318.67005,168,,0,114492,122
10/4/10,,,254,,,,79608.94094,7650,0.00000099,828,1318.67005,174,,0,139628,153
10/5/10,,,245,,,,81473.22122,6300,0,704,1318.67005,155,,0,126135,126
10/6/10,,,236,,,,82128.93738,8550,0.00000109,692,1318.67005,132,,0,121525,171
10/7/10,,,180,,,,83099.50344,8000,0,647,1318.67005,102,,0,106962,160
10/8/10,,,209,,,,86171.19448,7700,0,813,1318.67005,125,,0,133119,154
10/9/10,,,243,,,,90070.99242,7900,0,750,1318.67005,154,,0,142978,158
10/10/10,,,185,,,,92423.25465,8900,0,623,1318.67005,113,,0,112246,178
10/11/10,,,183,,,,94301.22839,7950,0.00000109,631,1318.67005,110,,0,104397,159
10/12/10,,,197,,,,95372.36304,7750,0,646,1363.092897,129,,0,108305,155
10/13/10,,,188,,,,98280.51128,8800,0.35,926,1378.028165,125,,0,153068,176
10/14/10,,,162,,,,100077.7568,10250,0,634,1378.028165,104,,0,116607,205
10/15/10,,,151,,,,103575.8222,8850,0,581,1378.028165,97,,0,94119,177
10/16/10,,,183,,,,106639.7712,12900,0,933,1378.028165,112,,0,146797,258
10/17/10,,,187,,,,108212.1233,13500,0,752,1378.028165,112,,0,131625,270
10/18/10,,,330,,,,109834.6699,12450,0.02,947,1378.028165,206,,0,182936,249
10/19/10,,,668,,,,111149.1114,12800,0,1408,1378.028165,466,,0,298121,256
10/20/10,,,449,,,,112800.3587,13200,0,1183,1378.028165,296,,0,229326,264
10/21/10,,,366,,,,116323.9738,9300,0.00776615,994,1962.491093,235,,0,180774,186
10/22/10,,,448,,,,117125.8782,7700,0,972,2149.021815,284,,0,194425,154
10/23/10,,,342,,,,118768.6194,8750,0.05,835,2149.021815,227,,0,157944,175
10/24/10,,,347,,,,121761.3689,10250,0,851,2149.021815,201,,0,161575,205
10/25/10,,,207,,,,125186.9555,10150,0,752,2149.021815,135,,0,133369,203
10/26/10,,,277,,,,129408.2893,12050,0,866,2149.021815,206,,0,153234,241
10/27/10,,,355,,,,136902.4629,10650,0,1117,2149.021815,245,,0,193688,213
10/28/10,,,267,,,,145518.4215,10950,0,998,2149.021815,184,,0,159470,219
10/29/10,,,244,,,,149545.0922,11150,0,848,2149.021815,148,,0,162752,223
10/30/10,,,174,,,,153407.239,12600,0,659,2186.431143,98,,0,119897,252
10/31/10,,,128,,,,157586.3381,8950,0,572,3091.73689,62,,0,96862,179
11/1/10,,,174,,,,160258.2194,8850,0,597,3091.73689,88,,0,102885,177
11/2/10,,,110,,,,163940.182,8800,0,458,3091.73689,57,,0,79084,176
11/3/10,,,157,,,,166840.8126,9500,0,574,3091.73689,81,,0,99075,190
11/4/10,,,141,,,,180025.4339,10050,0,607,3091.73689,63,,0,103257,201
11/5/10,,,223,,,,186425.1849,10950,0,835,3091.73689,103,,0,154535,219
11/6/10,,,176,,,,220621.0756,10900,0,596,3091.73689,98,,0,115244,218
11/7/10,,,210,,,,228288.9262,12050,0,690,3091.73689,86,,0,127295,241
11/8/10,,,240,,,,240027.163,13750,0.83,1571,3091.73689,113,,0,232253,275
11/9/10,,,192,,,,243187.4642,10850,0,648,3670.915068,93,,0,118595,217
11/10/10,,,194,,,,245582.2014,10150,0,651,4536.353723,111,,0,111452,203
11/11/10,,,176,,,,248269.6555,10950,0,601,4536.353723,85,,0,111768,219
11/12/10,,,117,,,,251127.2677,8450,0,456,4536.353723,52,,0,79065,169
11/13/10,,,120,,,,256643.8694,11150,0,579,4536.353723,52,,0,99392,223
11/14/10,,,160,,,,262571.6707,12750,0,901,4536.353723,80,,0,143607,256
11/15/10,,,4671,,,,274210.592,9950,0.48,4395,4536.353723,3818,,0,1757332,200
11/16/10,,,8908,,,,276393.131,9850,0,3365,4536.353723,2678,,0,2157868,197
11/17/10,,,188,,,,280243.2706,12350,0,675,4536.353723,98,,0,124735,247
11/18/10,,,1237,,,,284697.4189,12850,0,632,4917.220987,91,,0,353471,257
11/19/10,,,9482,,,,289239.7211,7500,0.08,641,6866.898649,103,,0,2187175,150
11/20/10,,,9615,,,,293532.3724,5800,1,784,6866.898649,311,,0,2209954,116
11/21/10,,,9904,,,,295951.7424,7000,1.04,758,6866.898649,210,,0,2300864,140
11/22/10,,,180,,,,298973.9666,8150,0.56,624,6866.898649,109,,0,102332,163
11/23/10,,,201,,,,302283.1975,7000,0.48,660,6866.898649,120,,0,105488,140
11/24/10,,,3759,,,,306288.0499,8850,0.19,963,6866.898649,205,,0,973660,177
11/25/10,,,4802,,,,311188.3356,9050,0,912,6866.898649,218,,0,1722713,181
11/26/10,,,1120,,,,316723.351,9700,0.37,1197,6866.898649,524,,0,371264,194
11/27/10,,,265,,,,319957.4027,9000,0.02,822,6866.898649,183,,0,134152,180
11/28/10,,,282,,,,322552.165,8600,0,706,6866.898649,223,,0,123021,172
11/29/10,,,245,,,,324034.1752,10450,0.03,900,6866.898649,146,,0,144629,209
11/30/10,,,252,,,,325639.7873,10100,0.01,797,7166.724542,162,,0,130423,202
12/1/10,,,324,,,,326996.8319,9400,0.04,1109,8078.195258,239,,0,163462,188
12/2/10,,,272,,,,333636.2954,9400,0.06,812,8078.195258,177,,0,130957,188
12/3/10,,,195,,,,335909.6418,9450,0.01,881,8078.195258,122,,0,129579,189
12/4/10,,,189,,,,339051.2501,11450,0.01090727,729,8078.195258,123,,0,132717,229
12/5/10,,,195,,,,341482.0234,11950,0.03,695,8078.195258,127,,0,116906,239
12/6/10,,,224,,,,347910.6973,12050,0.04518713,734,8078.195258,145,,0,121217,241
12/7/10,,,334,,,,353521.1171,11950,0.08214637,1142,8078.195258,218,,0,179980,239
12/8/10,,,285,,,,356533.6385,11900,0.04,903,8078.195258,204,,0,148383,238
12/9/10,,,263,,,,358280.9498,11150,0.03727261,835,8227.928155,170,,0,145154,223
12/10/10,,,226,,,,359272.3285,7350,0.07,636,12251.99976,160,,0,103537,147
12/11/10,,,375,,,,361820.4594,8750,0.11724798,1070,12251.99976,282,,0,168503,175
12/12/10,,,472,,,,363826.0476,8550,0.14857412,1194,12251.99976,381,,0,180244,171
12/13/10,,,505,,,,366668.0212,7050,0.31147648,1676,12251.99976,399,,0,247259,141
12/14/10,,,482,,,,369105.0398,8550,0.04892339,1131,12251.99976,320,,0,176901,171
12/15/10,,,446,,,,373203.7369,9800,0.06743052,1093,12251.99976,274,,0,180096,196
12/16/10,,,358,,,,375997.1336,8650,0.10356946,949,12251.99976,240,,0,153159,173
12/17/10,,,296,,,,378204.2547,8300,0.23443294,796,12251.99976,182,,0,163711,166
12/18/10,,,338,,,,380742.1853,8050,0.06653564,858,12251.99976,260,,0,140347,161
12/19/10,,,367,,,,382732.4861,9200,0.11564519,1088,12251.99976,250,,0,190171,184
12/20/10,,,773,,,,388306.5034,7950,0.06699317,1461,12251.99976,645,,0,268516,159
12/21/10,,,434,,,,397458.9251,9750,0.11,1088,12606.85638,335,,0,181962,195
12/22/10,,,502,,,,399600.872,7900,0.17743052,1210,14484.16236,390,,0,194024,158
12/23/10,,,374,,,,401706.0754,7250,0.06,1018,14484.16236,292,,0,162200,145
12/24/10,,,383,,,,403873.958,7400,0.07829328,851,14484.16236,319,,0,148131,148
12/25/10,,,466,,,,406453.2216,8400,0.06743052,1076,14484.16236,405,,0,167375,168
12/26/10,,,439,,,,408943.4701,7250,0.09564519,1028,14484.16236,366,,0,166179,145
12/27/10,,,360,,,,411583.1185,8300,0.07664517,1140,14484.16236,282,,0,183541,166
12/28/10,,,492,,,,414952.1008,8450,0.10339267,1030,14484.16236,402,,0,188283,169
12/29/10,,,348,,,,423565.3664,8250,0.13574567,990,14484.16236,261,,0,161791,165
12/30/10,,,424,,,,427291.9133,8450,0.09238552,1091,14484.16236,323,,0,177926,169
12/31/10,,,393,,,,430073.5325,8100,0.02335061,898,14484.16236,299,,0,154108,162
1/1/11,,,478,,,,433090.6479,9050,0.08915258,1077,14484.16236,370,,0,200895,181
1/2/11,,,394,,,,437622.6944,8750,0.08767732,1051,14484.16236,284,,0,179145,175
1/3/11,,,972,,,,440906.1827,7800,0.72825402,1398,15910.04407,500,,0,387253,156
1/4/11,,,838,,,,443336.3533,7050,0.03129091,1078,16307.42094,429,,0,250734,141
1/5/11,,,1156,,,,446245.1592,7700,0.09287614,1540,16307.42094,582,,0,378458,154
1/6/11,,,553,,,,448877.3907,7050,0.08308601,1161,16307.42094,380,,0,217396,141
1/7/11,,,856,,,,452850.1398,8200,0.05352512,1254,16307.42094,523,,0,274983,164
1/8/11,,,1266,,,,456878.9835,8500,0.01765433,1473,16307.42094,670,,0,387393,170
1/9/11,,,1060,,,,460308.7393,8150,0.14,1383,16307.42094,588,,0,349507,163
1/10/11,,,1150,,,,468123.8147,8100,0.06884469,1437,16307.42094,595,,0,370709,162
1/11/11,,,1190,,,,481498.491,8600,0.04152517,1552,16307.42094,664,,0,396619,172
1/12/11,,,995,,,,484466.6576,8350,0.2906039,1263,16307.42094,502,,0,320686,167
1/13/11,,,1078,,,,492395.0007,9400,0.02493887,1696,16307.42094,580,,0,379707,188
1/14/11,,,1081,,,,501389.8591,9050,0.06493887,1607,16307.42094,566,,0,370542,181
1/15/11,,,805,,,,505845.7413,7850,0.10493887,1422,17202.92889,627,,0,300934,157
1/16/11,,,757,,,,513458.3937,8700,0.0862786,1536,18437.64439,628,,0,294045,174
1/17/11,,,649,,,,518800.0798,9050,0.1580748,1348,18437.64439,562,,0,241716,181
